second,train_L1Loss,train_RMSE,train_PLCC,train_SROCC,test_L1Loss,test_RMSE,test_PLCC,test_SROCC
33,0.07984709871165893,0.10309088435009438,0.9299559523212139,0.9413992997761579,0.08037677258253098,0.1145818602546114,0.9411972363578996,0.9328208556149733
34,0.0794011821203372,0.10614130876469767,0.9292741359795972,0.9228814576343705,0.05775822252035141,0.09516652005780321,0.9403329402224782,0.9244652406417113
34,0.078986226416686,0.10624277098802018,0.9230142458314133,0.9224275122226105,0.06580462604761124,0.09143142896667633,0.9396539848893335,0.9247994652406418
34,0.07652554573381648,0.09911520975861482,0.9340645894633253,0.9413105977991473,0.07090474516153336,0.10586513858876842,0.9406020636160246,0.9304812834224601
35,0.0792180700775455,0.10175358684937562,0.9307039426664153,0.9440447057964132,0.10118561238050461,0.1338484765406891,0.9402685057519293,0.9241310160427808
35,0.08247253693201963,0.1077945106134531,0.9213725616713373,0.8962813000579171,0.05753064155578613,0.09182830379621651,0.9419901215152189,0.9281417112299466
35,0.07768301972571541,0.10302641413124161,0.9298044196415507,0.9332178468377743,0.05739057958126068,0.09031706718694849,0.9427006707090845,0.9274732620320856
36,0.07310308647506378,0.09907672673156649,0.9351534121661342,0.939353936541562,0.06444634646177291,0.098760144965468,0.944069337982599,0.9314839572192514
36,0.07605940256925191,0.10342898148268478,0.9294147691080509,0.9335987435625844,0.06561060473322869,0.08877087170037654,0.9445760723565981,0.9314839572192514
36,0.07986532239352956,0.10291421717175366,0.9330319257507129,0.9240658899156285,0.05979057252407074,0.08616688041662429,0.9457890860189702,0.9301470588235295
37,0.08019868306377355,0.10720008382943018,0.9203386384693613,0.914058219803499,0.06533019542694092,0.09808770786295543,0.9462796774788053,0.9328208556149733
37,0.07185890021569588,0.09667065565320337,0.9374003820464142,0.9395156872055224,0.06135920733213425,0.09453068753276922,0.9465175839614326,0.9314839572192514
37,0.0722080462557428,0.09868017862718445,0.9346162549986884,0.9423645859965666,0.0734653688967228,0.10558719450699176,0.945890964882225,0.9308155080213903
38,0.07601561484967961,0.10051052991563623,0.9323931461964534,0.9337865830433124,0.0603617012500763,0.0940304828700765,0.9467124244679597,0.9308155080213903
38,0.08212019568857025,0.10716545156967043,0.9231248898043283,0.9213839595518983,0.05193019956350327,0.08653340386565778,0.9475277300841968,0.9341577540106952
38,0.07388515003463801,0.10157702212505061,0.9348061010265016,0.9351327659885312,0.05657067149877548,0.08449105531012277,0.947410832891136,0.9341577540106952
39,0.07446432990186355,0.09659891623463333,0.9363173017730786,0.9256520899751113,0.09128724783658981,0.12006586212186958,0.9474530372620767,0.9328208556149733
39,0.0749291367828846,0.09943004093478931,0.9334742656074511,0.9319238415260913,0.07400800362229347,0.10352301034193187,0.9480039803340992,0.9328208556149733
39,0.0809637770494994,0.10429608918349688,0.9259280291364326,0.9133381684607075,0.05185419321060181,0.08489843280334376,0.9490586876838877,0.9314839572192514
40,0.06932882241466466,0.09493645309036396,0.9428242809342038,0.9435855426212998,0.05947516039013863,0.09010115920249959,0.9502157698725296,0.9341577540106952
40,0.07291136769687429,0.09647884627478154,0.9377159579604227,0.9403922714489206,0.053423377126455306,0.0849205758892247,0.9502620589299668,0.9321524064171123
40,0.06959864825886838,0.09457224687530781,0.9404855542501238,0.9437838176287351,0.05498157665133476,0.08645619360336941,0.9502126098220945,0.9334893048128343
41,0.06978236708570928,0.09350638442457329,0.941630558294891,0.9447960637193259,0.0562756784260273,0.08741629043572767,0.9502676307610126,0.9328208556149733
